K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 

0.0949 	0.0118 	0.0949 	0.0 	0.083 	0.3839 	2.0 	2
0.39 	0.3598 	0.39 	0.0 	0.0301 	3.6022 	5.0 	5
0.4322 	0.3603 	0.4322 	0.0296 	0.0719 	4.8405 	5.0 	5
0.4367 	0.3772 	0.4367 	0.055 	0.0594 	3.9833 	4.0 	4
0.441 	0.386 	0.441 	0.0506 	0.0549 	2.9837 	3.0 	3
0.4443 	0.3878 	0.4443 	0.0531 	0.0565 	1.9873 	2.0 	2
0.4839 	0.4093 	0.4839 	0.0349 	0.0745 	0.8508 	1.0 	1
0.6905 	0.6746 	0.6905 	0.0 	0.0159 	0.7223 	1.0 	1
0.7521 	0.732 	0.7521 	0.0 	0.02 	1.8901 	2.0 	2
0.7602 	0.7466 	0.7602 	0.0055 	0.0136 	0.9553 	1.0 	1
0.9359 	0.9295 	0.9359 	0.0 	0.0064 	1.9446 	2.0 	2
0.9636 	0.9327 	0.9636 	0.0032 	0.0308 	0.7632 	1.0 	1
1.1276 	1.0494 	1.1276 	0.0 	0.0782 	0.5225 	2.0 	2
1.131 	1.083 	1.131 	0.0445 	0.048 	0.9352 	1.0 	1
1.1521 	1.1359 	1.1521 	0.0 	0.0161 	0.9063 	1.0 	1
1.327 	1.3087 	1.327 	0.0 	0.0182 	1.4282 	2.0 	2
1.344 	1.3123 	1.344 	0.0146 	0.0317 	0.4649 	1.0 	1
1.3741 	1.3442 	1.3741 	0.0 	0.0298 	1.0137 	3.0 	3
1.3836 	1.3487 	1.3836 	0.0253 	0.0349 	2.8949 	3.0 	3
1.4177 	1.3614 	1.4177 	0.0222 	0.0563 	1.6256 	2.0 	2
1.4514 	1.3764 	1.4514 	0.0413 	0.075 	0.6298 	1.0 	1
1.4838 	1.4674 	1.4838 	0.0 	0.0163 	1.5944 	2.0 	2
1.542 	1.4755 	1.542 	0.0083 	0.0665 	1.248 	2.0 	2
1.6094 	1.5159 	1.6094 	0.0261 	0.0935 	3.215 	4.0 	4
1.7003 	1.5932 	1.7003 	0.0161 	0.107 	2.9534 	5.0 	5
1.7057 	1.5952 	1.7057 	0.105 	0.1104 	3.8782 	4.0 	4
1.708 	1.5983 	1.708 	0.1073 	0.1096 	2.9482 	3.0 	3
1.7202 	1.6842 	1.7202 	0.0237 	0.036 	1.7236 	2.0 	2
1.7669 	1.689 	1.7669 	0.0311 	0.0778 	2.2003 	3.0 	3
1.8249 	1.7334 	1.8249 	0.0334 	0.0914 	2.387 	4.0 	4
1.8748 	1.7363 	1.8748 	0.0885 	0.1384 	4.1135 	5.0 	5
1.9082 	1.7947 	1.9082 	0.08 	0.1135 	3.406 	4.0 	4
1.9619 	1.8097 	1.9619 	0.0984 	0.1521 	3.4281 	4.0 	4
2.0186 	1.8457 	2.0186 	0.1162 	0.1729 	3.2619 	4.0 	4
2.0293 	1.8545 	2.0293 	0.164 	0.1747 	2.8611 	3.0 	3
2.0343 	1.9108 	2.0343 	0.1184 	0.1234 	1.9342 	2.0 	2
2.0886 	2.0047 	2.0886 	0.0296 	0.0839 	-1.3175 	2.0 	2
2.1506 	2.0815 	2.1506 	0.0070 	0.0691 	1.1417 	3.0 	3
2.2578 	2.0979 	2.2578 	0.0527 	0.1598 	1.9646 	3.0 	3
2.273 	2.1325 	2.273 	0.1252 	0.1404 	1.9809 	3.0 	3
2.327 	2.1659 	2.327 	0.107 	0.1611 	-3.6788 	4.0 	4
2.664 	2.3208 	2.664 	0.319 	0.3432 	3.1545 	4.0 	4
2.6777 	2.3278 	2.6777 	0.3361 	0.3499 	2.5186 	3.0 	3
2.6907 	2.3748 	2.6907 	0.3029 	0.3159 	2.9028 	3.0 	3
2.7594 	2.4397 	2.7594 	0.251 	0.3196 	1.4871 	2.0 	2
2.7649 	2.5086 	2.7649 	0.2507 	0.2562 	0.9589 	1.0 	1
2.8409 	2.8228 	2.8409 	0.0 	0.018 	-8.8421 	2.0 	2
2.9549 	2.8407 	2.9549 	1.0E-4 	0.1141 	0.8119 	4.0 	4
3.0838 	2.9566 	3.0838 	0.0964 	0.1272 	1.4784 	3.0 	3
3.1067 	2.9714 	3.1067 	0.1124 	0.1352 	3.3556 	4.0 	4
3.1233 	2.975 	3.1233 	0.1316 	0.1482 	2.5305 	3.0 	3
3.1396 	2.9772 	3.1396 	0.1461 	0.1624 	2.2745 	3.0 	3
3.1964 	3.0638 	3.1964 	0.0758 	0.1325 	4.2506 	5.0 	5
3.2194 	3.0841 	3.2194 	0.1123 	0.1353 	3.6955 	4.0 	4
3.259 	3.0895 	3.259 	0.1299 	0.1694 	1.6817 	4.0 	4
3.3381 	3.168 	3.3381 	0.1545 	0.1701 	3.5303 	4.0 	4
3.3443 	3.1725 	3.3443 	0.1655 	0.1718 	2.8102 	3.0 	3
3.3497 	3.2482 	3.3497 	0.0961 	0.1014 	1.8386 	2.0 	2
3.3558 	3.2653 	3.3558 	0.0844 	0.0905 	0.8153 	1.0 	1
3.4095 	3.3648 	3.4095 	0.0 	0.0447 	1.9953 	3.0 	3
3.4899 	3.3758 	3.4899 	0.0337 	0.1141 	1.7781 	3.0 	3
3.4991 	3.3816 	3.4991 	0.1083 	0.1175 	2.7671 	3.0 	3
3.5539 	3.4261 	3.5539 	0.073 	0.1278 	1.9747 	4.0 	4
3.5652 	3.4918 	3.5652 	0.062 	0.0733 	2.5825 	3.0 	3
3.6074 	3.5312 	3.6074 	0.0339 	0.0762 	3.6807 	4.0 	4
3.618 	3.5418 	3.618 	0.0656 	0.0762 	2.9198 	3.0 	3
3.6773 	3.5689 	3.6773 	0.0491 	0.1084 	1.552 	2.0 	2
3.7305 	3.5752 	3.7305 	0.102 	0.1552 	2.2712 	3.0 	3
3.7462 	3.7075 	3.7462 	0.0229 	0.0386 	1.7849 	2.0 	2
3.7607 	3.7118 	3.7607 	0.0343 	0.0489 	0.8008 	1.0 	1
3.7994 	3.7848 	3.7994 	0.0 	0.0145 	0.7259 	1.0 	1
3.8777 	3.838 	3.8777 	0.0 	0.0397 	0.6983 	2.0 	2
3.8792 	3.8589 	3.8792 	0.0188 	0.0203 	0.9511 	1.0 	1
3.9447 	3.8894 	3.9447 	0.0 	0.0552 	1.0407 	2.0 	2
3.9472 	3.9062 	3.9472 	0.0385 	0.041 	0.956 	1.0 	1
3.9934 	3.9638 	3.9934 	0.0 	0.0295 	1.1475 	3.0 	3
4.0019 	3.9679 	4.0019 	0.0255 	0.034 	1.469 	2.0 	2
4.0054 	3.9923 	4.0054 	0.0095 	0.013 	0.7813 	1.0 	1
4.0719 	4.0083 	4.0719 	0.0 	0.0635 	2.0226 	3.0 	3
4.0765 	4.0276 	4.0765 	0.0442 	0.0489 	1.9285 	2.0 	2
4.0789 	4.0408 	4.0789 	0.0357 	0.0381 	0.963 	1.0 	1
4.1783 	4.1058 	4.1783 	0.0 	0.0724 	4.2274 	5.0 	5
4.2002 	4.1507 	4.2002 	0.0275 	0.0494 	3.7668 	4.0 	4
4.207 	4.1634 	4.207 	0.0367 	0.0435 	2.9274 	3.0 	3
4.2106 	4.1643 	4.2106 	0.0427 	0.0463 	1.9613 	2.0 	2
4.2368 	4.1666 	4.2368 	0.0439 	0.0701 	0.7213 	1.0 	1
4.2828 	4.2604 	4.2828 	0.0 	0.0223 	0.5725 	3.0 	3
4.3569 	4.2803 	4.3569 	0.0501 	0.0765 	2.2884 	5.0 	5
4.3767 	4.2896 	4.3767 	0.0673 	0.0871 	4.6694 	5.0 	5
4.4608 	4.2939 	4.4608 	0.1443 	0.1668 	3.3985 	4.0 	4
4.4907 	4.3068 	4.4907 	0.1539 	0.1838 	3.1718 	4.0 	4
4.5532 	4.3296 	4.5532 	0.161 	0.2235 	2.383 	4.0 	4
4.5554 	4.3506 	4.5554 	0.2026 	0.2048 	2.945 	3.0 	3
4.6725 	4.4529 	4.6725 	0.183 	0.2195 	2.958 	4.0 	4
4.7056 	4.4903 	4.7056 	0.1821 	0.2152 	2.2984 	4.0 	4
4.8025 	4.5264 	4.8025 	0.1791 	0.276 	3.0098 	4.0 	4
4.8077 	4.5651 	4.8077 	0.2374 	0.2426 	2.9468 	3.0 	3
4.8092 	4.5902 	4.8092 	0.2175 	0.2189 	1.9847 	2.0 	2
4.8117 	4.5915 	4.8117 	0.2177 	0.2201 	0.9752 	1.0 	1
4.8257 	4.8205 	4.8257 	0.0 	0.0052 	0.5644 	1.0 	1
4.8447 	4.8325 	4.8447 	0.0 	0.0121 	0.8865 	1.0 	1
4.944 	4.9393 	4.944 	0.0 	0.0046 	0.8697 	1.0 	1
4.9841 	4.9753 	4.9841 	0.0 	0.0088 	0.7731 	1.0 	1
5.0518 	5.0141 	5.0518 	0.0 	0.0376 	0.1078 	1.0 	1
5.087 	5.0563 	5.087 	0.0 	0.0307 	2.6686 	3.0 	3
5.1193 	5.0659 	5.1193 	0.021 	0.0533 	1.6521 	2.0 	2
5.1379 	5.0668 	5.1379 	0.0524 	0.071 	0.7993 	1.0 	1
5.2787 	5.1595 	5.2787 	0.0 	0.1191 	2.2726 	4.0 	4
5.3384 	5.2229 	5.3384 	0.0557 	0.1154 	3.5189 	5.0 	5
5.4189 	5.2358 	5.4189 	0.1652 	0.1831 	4.1978 	5.0 	5
5.4326 	5.3048 	5.4326 	0.1141 	0.1278 	4.2084 	5.0 	5
5.4482 	5.3051 	5.4482 	0.1275 	0.1431 	3.0987 	4.0 	4
5.4953 	5.3454 	5.4953 	0.1028 	0.1499 	3.1885 	4.0 	4
5.5129 	5.3775 	5.5129 	0.1177 	0.1353 	2.7552 	5.0 	5
5.5307 	5.4094 	5.5307 	0.1035 	0.1213 	3.5019 	5.0 	5
5.6219 	5.449 	5.6219 	0.104 	0.1729 	3.6144 	5.0 	5
5.6503 	5.507 	5.6503 	0.1149 	0.1433 	3.4291 	4.0 	4
5.66 	5.5124 	5.66 	0.1379 	0.1476 	2.8053 	3.0 	3
5.6638 	5.5202 	5.6638 	0.1397 	0.1436 	2.866 	3.0 	3
5.6778 	5.5321 	5.6778 	0.1317 	0.1457 	1.5124 	2.0 	2
5.9618 	5.6635 	5.9618 	0.2392 	0.2982 	2.1444 	4.0 	4
5.9724 	5.6922 	5.9724 	0.2695 	0.2801 	2.6654 	3.0 	3
5.9819 	5.6968 	5.9819 	0.2755 	0.285 	2.5507 	3.0 	3
5.9879 	5.7008 	5.9879 	0.2811 	0.2871 	1.7143 	2.0 	2
6.0257 	5.7177 	6.0257 	0.2702 	0.3079 	2.2892 	3.0 	3
6.0401 	5.7977 	6.0401 	0.228 	0.2424 	1.7291 	2.0 	2
6.0624 	5.8121 	6.0624 	0.2279 	0.2502 	1.5691 	2.0 	2
6.1091 	5.9452 	6.1091 	0.1171 	0.1638 	-4.0575 	3.0 	3
6.1286 	5.977 	6.1286 	0.1321 	0.1516 	2.2335 	3.0 	3
6.2243 	5.9981 	6.2243 	0.1305 	0.2262 	3.4996 	5.0 	5
6.2399 	6.0034 	6.2399 	0.2208 	0.2364 	3.7551 	4.0 	4
6.2532 	6.0566 	6.2532 	0.1833 	0.1965 	2.792 	3.0 	3
6.2657 	6.1082 	6.2657 	0.1449 	0.1574 	1.804 	2.0 	2
6.2948 	6.1085 	6.2948 	0.1572 	0.1863 	-0.2526 	2.0 	2
6.3313 	6.1151 	6.3313 	0.1797 	0.2161 	1.195 	2.0 	2
6.3567 	6.1406 	6.3567 	0.1906 	0.2161 	0.5256 	2.0 	2
6.3886 	6.1982 	6.3886 	0.1584 	0.1903 	1.4926 	2.0 	2
6.4924 	6.2199 	6.4924 	0.1686 	0.2724 	2.4636 	5.0 	5
6.496 	6.2837 	6.496 	0.2086 	0.2122 	3.9113 	4.0 	4
6.4966 	6.2966 	6.4966 	0.1993 	0.1999 	2.9839 	3.0 	3
6.5002 	6.3419 	6.5002 	0.1546 	0.1582 	1.9131 	2.0 	2
6.5712 	6.3592 	6.5712 	0.1409 	0.2119 	0.761 	2.0 	2
6.5848 	6.4221 	6.5848 	0.1491 	0.1627 	2.8791 	3.0 	3
6.5871 	6.4316 	6.5871 	0.1532 	0.1555 	1.9798 	2.0 	2
6.5946 	6.4619 	6.5946 	0.1252 	0.1327 	0.9337 	1.0 	1
6.7084 	6.6914 	6.7084 	0.0 	0.017 	0.0487 	1.0 	1
6.7096 	6.7093 	6.7096 	0.0 	2.0E-4 	0.9813 	1.0 	1
6.7526 	6.7242 	6.7526 	0.0 	0.0283 	0.0959 	1.0 	1
6.8197 	6.7556 	6.8197 	0.0 	0.064 	1.6397 	4.0 	4
6.9556 	6.8337 	6.9556 	0.0927 	0.1218 	0.2511 	3.0 	3
6.9761 	6.8366 	6.9761 	0.1189 	0.1395 	1.9977 	3.0 	3
7.0172 	6.9376 	7.0172 	0.0385 	0.0796 	2.8605 	4.0 	4
7.0785 	6.9461 	7.0785 	0.0711 	0.1324 	3.3847 	4.0 	4
7.0919 	6.9567 	7.0919 	0.1218 	0.1351 	2.8661 	3.0 	3
7.092 	6.9772 	7.092 	0.1146 	0.1148 	1.9986 	2.0 	2
7.1461 	7.001 	7.1461 	0.091 	0.1451 	-1.5989 	2.0 	2
7.1678 	7.0371 	7.1678 	0.109 	0.1307 	1.3699 	2.0 	2
7.1681 	7.1368 	7.1681 	0.031 	0.0313 	0.9919 	1.0 	1
7.249 	7.1863 	7.249 	0.0 	0.0627 	3.0116 	4.0 	4
7.2589 	7.1894 	7.2589 	0.0596 	0.0694 	2.845 	3.0 	3
7.2923 	7.2047 	7.2923 	0.0541 	0.0876 	2.601 	3.0 	3
7.315 	7.2199 	7.315 	0.0724 	0.095 	1.73 	2.0 	2
7.3158 	7.2834 	7.3158 	0.0315 	0.0323 	0.99 	1.0 	1
7.3765 	7.3673 	7.3765 	0.0 	0.0092 	0.7991 	1.0 	1
7.4371 	7.4132 	7.4371 	0.0 	0.0238 	2.6752 	3.0 	3
7.4661 	7.4199 	7.4661 	0.0171 	0.0462 	1.6046 	2.0 	2
7.4729 	7.4213 	7.4729 	0.0448 	0.0515 	0.9079 	1.0 	1
7.4997 	7.4949 	7.4997 	0.0 	0.0047 	0.8691 	1.0 	1
7.5624 	7.5314 	7.5624 	0.0 	0.031 	1.36 	2.0 	2
7.5928 	7.5354 	7.5928 	0.027 	0.0574 	1.0478 	2.0 	2
7.607 	7.5838 	7.607 	0.0089 	0.0231 	0.5562 	1.0 	1
7.6515 	7.6158 	7.6515 	0.0 	0.0357 	0.2022 	1.0 	1
7.6971 	7.6606 	7.6971 	0.0 	0.0364 	0.8578 	2.0 	2
7.6991 	7.6693 	7.6991 	0.0277 	0.0298 	0.9363 	1.0 	1
7.7437 	7.7012 	7.7437 	0.0 	0.0425 	1.2282 	4.0 	4
7.7709 	7.713 	7.7709 	0.0306 	0.0578 	3.2535 	4.0 	4
7.9449 	7.7523 	7.9449 	0.1831 	0.1925 	3.8165 	4.0 	4
7.9521 	7.7887 	7.9521 	0.1561 	0.1634 	2.8586 	3.0 	3
8.0055 	7.7995 	8.0055 	0.1526 	0.206 	3.5589 	4.0 	4
8.0651 	7.8209 	8.0651 	0.1846 	0.2441 	2.508 	3.0 	3
8.1061 	7.8283 	8.1061 	0.2367 	0.2778 	1.6609 	2.0 	2
8.1074 	7.8599 	8.1074 	0.2462 	0.2475 	0.9894 	1.0 	1
8.126 	8.123 	8.126 	0.0 	0.0030 	0.9832 	1.0 	1
8.3672 	8.3032 	8.3672 	0.0 	0.0639 	3.1561 	4.0 	4
8.3691 	8.3056 	8.3691 	0.0616 	0.0635 	2.9743 	3.0 	3
8.452 	8.3131 	8.452 	0.0559 	0.1388 	2.7752 	4.0 	4
8.5084 	8.3332 	8.5084 	0.1187 	0.1751 	1.5329 	4.0 	4
8.5404 	8.409 	8.5404 	0.0994 	0.1313 	2.3176 	5.0 	5
8.552 	8.425 	8.552 	0.1153 	0.127 	-2.5299 	5.0 	5
8.5557 	8.4927 	8.5557 	0.0593 	0.063 	4.9269 	5.0 	5
8.5839 	8.5156 	8.5839 	0.0401 	0.0683 	3.4425 	4.0 	4
8.5867 	8.5393 	8.5867 	0.0445 	0.0473 	2.9455 	3.0 	3
8.6365 	8.5513 	8.6365 	0.0354 	0.0852 	2.1385 	4.0 	4
8.6678 	8.5528 	8.6678 	0.0837 	0.1149 	3.4071 	4.0 	4
8.6709 	8.6034 	8.6709 	0.0643 	0.0675 	2.9396 	3.0 	3
8.743 	8.6145 	8.743 	0.0564 	0.1284 	2.7068 	4.0 	4
8.9365 	8.7652 	8.9365 	0.1315 	0.1712 	2.482 	4.0 	4
8.9814 	8.7682 	8.9814 	0.1682 	0.2132 	3.5575 	4.0 	4
9.0857 	8.7983 	9.0857 	0.1831 	0.2874 	0.1638 	4.0 	4
9.1814 	8.9355 	9.1814 	0.2251 	0.2459 	4.129 	5.0 	5
9.1951 	8.9616 	9.1951 	0.2197 	0.2334 	3.4269 	4.0 	4
9.2964 	9.1213 	9.2964 	0.1428 	0.1751 	4.8034 	5.0 	5
9.3027 	9.1362 	9.3027 	0.1601 	0.1665 	3.9612 	4.0 	4
9.3051 	9.1366 	9.3051 	0.1661 	0.1684 	2.9858 	3.0 	3
9.3161 	9.1442 	9.3161 	0.1608 	0.1718 	1.9327 	2.0 	2
9.3562 	9.1451 	9.3562 	0.1709 	0.211 	0.7554 	1.0 	1
9.4439 	9.4298 	9.4439 	0.0 	0.0141 	0.3436 	1.0 	1
9.507 	9.4514 	9.507 	0.0 	0.0556 	0.1195 	1.0 	1
9.5694 	9.5146 	9.5694 	0.0 	0.0548 	1.7783 	4.0 	4
9.6063 	9.5223 	9.6063 	0.047 	0.0839 	2.7173 	4.0 	4
9.6134 	9.5241 	9.6134 	0.0821 	0.0892 	2.7527 	3.0 	3
9.6728 	9.5665 	9.6728 	0.0468 	0.1062 	3.7937 	5.0 	5
9.9263 	9.7225 	9.9263 	0.1871 	0.2037 	2.7272 	4.0 	4
9.9295 	9.812 	9.9295 	0.1143 	0.1175 	2.75 	3.0 	3
9.9412 	9.8437 	9.9412 	0.0858 	0.0974 	2.5961 	3.0 	3
9.957 	9.8498 	9.957 	0.0913 	0.1071 	1.4517 	2.0 	2
9.9748 	9.8546 	9.9748 	0.1023 	0.1201 	1.7995 	3.0 	3
9.9928 	9.8776 	9.9928 	0.0972 	0.1152 	3.7411 	4.0 	4
10.0046 	9.9194 	10.0046 	0.0734 	0.0852 	2.8307 	3.0 	3
10.0717 	9.9325 	10.0717 	0.0721 	0.1392 	2.2743 	4.0 	4
10.0759 	9.9613 	10.0759 	0.1104 	0.1146 	2.8929 	3.0 	3
10.0901 	9.9653 	10.0901 	0.1105 	0.1247 	1.6351 	2.0 	2
10.2887 	9.9839 	10.2887 	0.2666 	0.3047 	3.253 	5.0 	5
10.294 	10.0537 	10.294 	0.2349 	0.2402 	3.756 	4.0 	4
10.331 	10.069 	10.331 	0.225 	0.262 	3.41 	4.0 	4
10.3437 	10.1078 	10.3437 	0.2231 	0.2358 	2.7978 	3.0 	3
10.3958 	10.1351 	10.3958 	0.2085 	0.2606 	1.5438 	3.0 	3
10.3969 	10.2155 	10.3969 	0.1802 	0.1813 	1.9701 	2.0 	2
10.4202 	10.2197 	10.4202 	0.1771 	0.2004 	1.7495 	2.0 	2
10.4261 	10.2383 	10.4261 	0.1818 	0.1877 	0.9366 	1.0 	1
10.551 	10.5006 	10.551 	0.0 	0.0503 	0.614 	2.0 	2
10.7112 	10.5741 	10.7112 	0.0921 	0.137 	4.4178 	5.0 	5
10.72 	10.6082 	10.72 	0.1029 	0.1117 	3.8858 	4.0 	4
10.7275 	10.6146 	10.7275 	0.1053 	0.1128 	2.9032 	3.0 	3
10.74 	10.6441 	10.74 	0.0833 	0.0959 	1.8371 	2.0 	2
10.7486 	10.6502 	10.7486 	0.0898 	0.0984 	0.8889 	1.0 	1
10.784 	10.7523 	10.784 	0.0 	0.0316 	-6.9901 	4.0 	4
10.8212 	10.7693 	10.8212 	0.0146 	0.0519 	3.4843 	4.0 	4
11.0233 	10.7864 	11.0233 	0.1527 	0.2369 	3.4339 	5.0 	5
11.2406 	10.9925 	11.2406 	0.2111 	0.2481 	3.4032 	4.0 	4
11.2815 	11.0463 	11.2815 	0.1943 	0.2352 	0.6779 	4.0 	4
11.3367 	11.067 	11.3367 	0.2145 	0.2697 	0.2653 	5.0 	5
11.4024 	11.1485 	11.4024 	0.2312 	0.2538 	3.3502 	4.0 	4
11.453 	11.149 	11.453 	0.2533 	0.3039 	2.694 	4.0 	4
11.4895 	11.1541 	11.4895 	0.2989 	0.3354 	3.3499 	4.0 	4
11.5161 	11.212 	11.5161 	0.2775 	0.304 	3.6923 	4.0 	4
11.5547 	11.274 	11.5547 	0.242 	0.2807 	2.5524 	3.0 	3
11.5563 	11.2863 	11.5563 	0.2683 	0.27 	1.9813 	2.0 	2
11.5856 	11.3299 	11.5856 	0.2263 	0.2556 	0.6601 	1.0 	1
11.5997 	11.5987 	11.5997 	0.0 	0.0010 	0.841 	1.0 	1
11.615 	11.6051 	11.615 	0.0 	0.0098 	0.8779 	1.0 	1
11.6939 	11.6861 	11.6939 	0.0 	0.0078 	0.8073 	1.0 	1
11.7738 	11.7267 	11.7738 	0.0 	0.047 	1.7902 	3.0 	3
11.8345 	11.7509 	11.8345 	0.0229 	0.0836 	2.2486 	3.0 	3
11.9036 	11.7597 	11.9036 	0.0747 	0.1438 	1.3404 	3.0 	3
11.9407 	11.7986 	11.9407 	0.1049 	0.142 	3.22 	4.0 	4
11.9796 	11.8795 	11.9796 	0.0612 	0.1001 	2.742 	4.0 	4
11.9932 	11.9211 	11.9932 	0.0585 	0.072 	2.5604 	3.0 	3
11.995 	11.9273 	11.995 	0.0658 	0.0676 	1.94 	2.0 	2
12.0113 	11.975 	12.0113 	0.02 	0.0363 	0.4584 	2.0 	2
12.018 	12.0059 	12.018 	0.0054 	0.0121 	1.934 	2.0 	2
12.0264 	12.0165 	12.0264 	0.0015 	0.0099 	0.917 	1.0 	1
12.1652 	12.118 	12.1652 	0.0 	0.0471 	0.951 	3.0 	3
12.1756 	12.1282 	12.1756 	0.037 	0.0474 	1.5476 	2.0 	2
12.1792 	12.1546 	12.1792 	0.0209 	0.0246 	1.7758 	2.0 	2
12.181 	12.1776 	12.181 	0.0016 	0.0033 	0.8957 	1.0 	1
12.255 	12.194 	12.255 	0.0 	0.061 	1.4112 	3.0 	3
12.306 	12.2026 	12.306 	0.0524 	0.1034 	2.3175 	3.0 	3
12.3085 	12.2528 	12.3085 	0.0532 	0.0557 	1.9663 	2.0 	2
12.3207 	12.2912 	12.3207 	0.0173 	0.0295 	0.837 	1.0 	1
12.3783 	12.3659 	12.3783 	0.0 	0.0123 	0.0406 	1.0 	1
12.4219 	12.3788 	12.4219 	0.0 	0.043 	1.4592 	3.0 	3
12.441 	12.3978 	12.441 	0.024 	0.0431 	3.3259 	4.0 	4
12.4538 	12.4099 	12.4538 	0.031 	0.0439 	2.545 	3.0 	3
12.5206 	12.4379 	12.5206 	0.0159 	0.0827 	1.5833 	4.0 	4
12.5453 	12.4393 	12.5453 	0.0813 	0.1059 	2.8489 	4.0 	4
12.5553 	12.4676 	12.5553 	0.0776 	0.0876 	3.6211 	4.0 	4
12.715 	12.5484 	12.715 	0.1127 	0.1666 	2.9535 	4.0 	4
12.7218 	12.5747 	12.7218 	0.1403 	0.1471 	2.8681 	3.0 	3
12.734 	12.5897 	12.734 	0.1321 	0.1443 	1.7631 	2.0 	2
12.7447 	12.6477 	12.7447 	0.0863 	0.0969 	0.7932 	1.0 	1
12.8239 	12.7768 	12.8239 	0.0339 	0.0471 	2.3702 	3.0 	3
12.8944 	12.7805 	12.8944 	0.0434 	0.1138 	3.0955 	5.0 	5
12.9385 	12.7946 	12.9385 	0.1316 	0.1438 	1.7922 	5.0 	5
13.0124 	12.8371 	13.0124 	0.1125 	0.1752 	4.2827 	5.0 	5
13.059 	12.8432 	13.059 	0.1691 	0.2157 	1.9473 	5.0 	5
13.0597 	12.8752 	13.0597 	0.1838 	0.1845 	3.9493 	4.0 	4
13.0804 	12.9122 	13.0804 	0.1475 	0.1682 	3.7867 	4.0 	4
13.1366 	12.9193 	13.1366 	0.161 	0.2172 	2.4205 	3.0 	3
13.1665 	12.9355 	13.1665 	0.201 	0.2309 	2.4977 	3.0 	3
13.203 	12.9393 	13.203 	0.2271 	0.2636 	1.3863 	2.0 	2
13.2102 	12.9398 	13.2102 	0.2632 	0.2703 	0.88 	1.0 	1
13.2567 	13.2214 	13.2567 	0.0 	0.0353 	2.3236 	3.0 	3
13.2818 	13.2373 	13.2818 	0.0194 	0.0445 	1.5192 	2.0 	2
13.3412 	13.2539 	13.3412 	0.0279 	0.0872 	0.8691 	2.0 	2
13.348 	13.3061 	13.348 	0.035 	0.0418 	0.8704 	1.0 	1
13.3787 	13.3586 	13.3787 	0.0 	0.02 	0.0263 	1.0 	1
13.4258 	13.3792 	13.4258 	0.0 	0.0465 	-6.4812 	3.0 	3
13.4329 	13.4003 	13.4329 	0.0254 	0.0325 	2.8829 	3.0 	3
13.4357 	13.4213 	13.4357 	0.0116 	0.0144 	1.9538 	2.0 	2
13.4721 	13.4262 	13.4721 	0.0095 	0.0459 	0.3998 	1.0 	1
13.5125 	13.4869 	13.5125 	0.0 	0.0256 	0.6824 	1.0 	1
13.577 	13.5675 	13.577 	0.0 	0.0094 	2.6925 	3.0 	3
13.5785 	13.5689 	13.5785 	0.0081 	0.0095 	1.9527 	2.0 	2
13.5835 	13.5697 	13.5835 	0.0087 	0.0138 	0.8359 	1.0 	1
13.616 	13.6005 	13.616 	0.0 	0.0154 	0.389 	1.0 	1
13.6834 	13.6259 	13.6834 	0.0 	0.0574 	0.1215 	1.0 	1
13.7398 	13.6913 	13.7398 	0.0 	0.0485 	0.2081 	2.0 	2
13.76 	13.7284 	13.76 	0.0113 	0.0316 	0.6503 	2.0 	2
13.7793 	13.7555 	13.7793 	0.0045 	0.0238 	1.5494 	2.0 	2
13.7985 	13.7705 	13.7985 	0.0088 	0.028 	0.5521 	1.0 	1
13.8268 	13.8133 	13.8268 	0.0 	0.0135 	0.1271 	2.0 	2
13.8473 	13.8226 	13.8473 	0.0042 	0.0247 	1.642 	2.0 	2
13.8539 	13.8298 	13.8539 	0.0175 	0.024 	0.8857 	1.0 	1
13.8896 	13.8871 	13.8896 	0.0 	0.0025 	0.9431 	1.0 	1
14.0183 	13.9314 	14.0183 	0.0 	0.0869 	1.7057 	3.0 	3
14.0629 	13.958 	14.0629 	0.0602 	0.1048 	1.3355 	2.0 	2
14.1579 	13.9991 	14.1579 	0.0637 	0.1587 	-0.3424 	3.0 	3
14.1665 	14.0663 	14.1665 	0.0915 	0.1002 	1.6966 	2.0 	2
14.2131 	14.1409 	14.2131 	0.0255 	0.0721 	2.3574 	3.0 	3
14.2593 	14.1693 	14.2593 	0.0437 	0.0899 	3.4941 	4.0 	4
14.3539 	14.1738 	14.3539 	0.0855 	0.1801 	0.9711 	5.0 	5
14.3951 	14.2463 	14.3951 	0.1075 	0.1487 	4.2619 	5.0 	5
14.5339 	14.3452 	14.5339 	0.1278 	0.1886 	-3.9802 	4.0 	4
14.6102 	14.4308 	14.6102 	0.1729 	0.1793 	1.4878 	4.0 	4
14.633 	14.5296 	14.633 	0.0805 	0.1034 	2.9655 	4.0 	4
14.8612 	14.5451 	14.8612 	0.2877 	0.3161 	4.1283 	5.0 	5
14.8758 	14.5746 	14.8758 	0.2865 	0.3011 	3.5528 	4.0 	4
14.8953 	14.5895 	14.8953 	0.2862 	0.3058 	3.9331 	5.0 	5
14.9449 	14.6098 	14.9449 	0.2854 	0.335 	3.9311 	5.0 	5
