Lambda: 5.0
Ts: 0.15
Simulation Time: 1000.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
909.1444 	909.0469 	909.1444 	0.0 	0.0975 	0.0 	0.4875 	1
909.2452 	909.199 	909.2452 	0.0 	0.0462 	0.0 	0.2311 	1
909.4933 	909.4158 	909.4933 	0.0 	0.0774 	0.0 	0.3874 	1
909.8763 	909.8732 	909.8763 	0.0 	0.0030 	0.0 	0.0153 	1
910.1203 	909.9868 	910.1203 	0.0 	0.1335 	0.0 	0.6675 	1
910.403 	910.3604 	910.403 	0.0 	0.0425 	0.0 	0.2129 	1
910.8475 	910.4406 	910.8475 	0.0 	0.4068 	0.0 	2.0342 	3
910.9999 	910.649 	910.9999 	0.1985 	0.3509 	0.9925 	1.7549 	2
911.0893 	910.8094 	911.0893 	0.1905 	0.2798 	0.9525 	1.399 	1
911.591 	911.5482 	911.591 	0.0 	0.0428 	0.0 	0.2141 	1
911.7922 	911.5951 	911.7922 	0.0 	0.1971 	0.0 	0.9855 	2
911.8895 	911.7619 	911.8895 	0.0303 	0.1276 	0.1515 	0.6384 	1
911.9871 	911.9234 	911.9871 	0.0 	0.0636 	0.0 	0.3184 	1
912.1674 	912.1205 	912.1674 	0.0 	0.0468 	0.0 	0.2341 	1
913.2336 	912.9529 	913.2336 	0.0 	0.2806 	0.0 	1.4034 	1
913.5683 	913.4324 	913.5683 	0.0 	0.1358 	0.0 	0.6794 	1
913.6719 	913.5855 	913.6719 	0.0 	0.0864 	0.0 	0.4323 	1
914.1555 	913.9349 	914.1555 	0.0 	0.2206 	0.0 	1.1031 	2
914.275 	913.973 	914.275 	0.1824 	0.302 	0.9123 	1.51 	2
914.5368 	914.1583 	914.5368 	0.1167 	0.3785 	0.5839 	1.8929 	2
914.566 	914.4607 	914.566 	0.0761 	0.1052 	0.3805 	0.5263 	1
914.875 	914.6197 	914.875 	0.0 	0.2553 	0.0 	1.2767 	2
915.0448 	914.6516 	915.0448 	0.2233 	0.3932 	1.1168 	1.966 	1
915.0604 	915.054 	915.0604 	0.0 	0.0063 	0.0 	0.0316 	1
915.5548 	915.3091 	915.5548 	0.0 	0.2457 	0.0 	1.2286 	2
915.6621 	915.3319 	915.6621 	0.2229 	0.3302 	1.1147 	1.6511 	1
915.9571 	915.6963 	915.9571 	0.0 	0.2607 	0.0 	1.3037 	4
916.09 	915.7436 	916.09 	0.2135 	0.3464 	1.0675 	1.7321 	4
916.1231 	915.7627 	916.1231 	0.3272 	0.3604 	1.6364 	1.8021 	3
916.2189 	915.8272 	916.2189 	0.2959 	0.3917 	1.4797 	1.9587 	2
916.2304 	916.022 	916.2304 	0.1969 	0.2083 	0.9848 	1.0419 	1
916.4977 	916.4073 	916.4977 	0.0 	0.0903 	0.0 	0.4518 	1
916.6741 	916.5839 	916.6741 	0.0 	0.0902 	0.0 	0.451 	1
916.9592 	916.9144 	916.9592 	0.0 	0.0448 	0.0 	0.2241 	1
917.4084 	917.383 	917.4084 	0.0 	0.0253 	0.0 	0.1265 	1
917.7519 	917.697 	917.7519 	0.0 	0.0549 	0.0 	0.2745 	1
918.0948 	917.9792 	918.0948 	0.0 	0.1155 	0.0 	0.5779 	2
918.2782 	918.0656 	918.2782 	0.0291 	0.2125 	0.1459 	1.0628 	2
918.2877 	918.1909 	918.2877 	0.0872 	0.0967 	0.4362 	0.4838 	1
918.5687 	918.553 	918.5687 	0.0 	0.0157 	0.0 	0.0785 	1
919.5453 	919.1685 	919.5453 	0.0 	0.3767 	0.0 	1.8837 	3
920.0967 	919.199 	920.0967 	0.3462 	0.8976 	1.7314 	4.4884 	2
920.1349 	919.2046 	920.1349 	0.892 	0.9302 	4.4601 	4.6513 	1
920.2498 	920.2308 	920.2498 	0.0 	0.019 	0.0 	0.0953 	1
920.3423 	920.3047 	920.3423 	0.0 	0.0375 	0.0 	0.1877 	1
920.5831 	920.5774 	920.5831 	0.0 	0.0057 	0.0 	0.0286 	1
920.6202 	920.5935 	920.6202 	0.0 	0.0266 	0.0 	0.1333 	1
921.0538 	920.95 	921.0538 	0.0 	0.1037 	0.0 	0.5188 	1
921.8378 	921.1467 	921.8378 	0.0 	0.691 	0.0 	3.4551 	2
921.8482 	921.4627 	921.8482 	0.375 	0.3855 	1.8754 	1.9277 	1
922.3083 	921.9357 	922.3083 	0.0 	0.3725 	0.0 	1.8626 	4
922.4525 	922.1803 	922.4525 	0.128 	0.2722 	0.64 	1.3611 	3
922.7363 	922.2677 	922.7363 	0.1847 	0.4686 	0.9238 	2.343 	3
922.7814 	922.3021 	922.7814 	0.4341 	0.4793 	2.1709 	2.3965 	2
922.8141 	922.482 	922.8141 	0.2994 	0.3321 	1.4973 	1.6608 	1
922.9722 	922.971 	922.9722 	0.0 	0.0012 	0.0 	0.0062 	1
924.0101 	923.5085 	924.0101 	0.0 	0.5015 	0.0 	2.5079 	3
924.0104 	923.5936 	924.0104 	0.4164 	0.4167 	2.082 	2.0836 	2
924.1265 	923.8086 	924.1265 	0.2017 	0.3178 	1.0086 	1.5894 	2
924.1926 	924.0488 	924.1926 	0.0777 	0.1437 	0.3888 	0.7189 	1
924.3779 	924.1958 	924.3779 	0.0 	0.182 	0.0 	0.9102 	2
924.5019 	924.2107 	924.5019 	0.1672 	0.2912 	0.836 	1.4561 	2
924.6075 	924.3911 	924.6075 	0.1107 	0.2163 	0.5537 	1.0816 	1
925.2735 	924.7729 	925.2735 	0.0 	0.5005 	0.0 	2.5029 	4
925.562 	924.7951 	925.562 	0.4783 	0.7668 	2.3919 	3.8342 	4
925.7738 	924.8651 	925.7738 	0.6968 	0.9086 	3.4842 	4.5432 	5
925.875 	925.2271 	925.875 	0.5466 	0.6478 	2.733 	3.2394 	5
925.9344 	925.3576 	925.9344 	0.5174 	0.5767 	2.5871 	2.8837 	4
926.0093 	925.6417 	926.0093 	0.2926 	0.3676 	1.4633 	1.8381 	5
926.3286 	925.6788 	926.3286 	0.3305 	0.6498 	1.6526 	3.2492 	5
926.3424 	925.8243 	926.3424 	0.5043 	0.5181 	2.5216 	2.5907 	4
926.8392 	925.975 	926.8392 	0.3674 	0.8642 	1.8373 	4.3212 	3
926.8526 	926.003 	926.8526 	0.8361 	0.8495 	4.1807 	4.2478 	2
927.2869 	926.1813 	927.2869 	0.6712 	1.1055 	3.3564 	5.5277 	2
928.2283 	927.1348 	928.2283 	0.152 	1.0935 	0.7604 	5.4675 	7
928.2353 	927.484 	928.2353 	0.7443 	0.7513 	3.7216 	3.7565 	6
928.2713 	927.6428 	928.2713 	0.5924 	0.6284 	2.9621 	3.1421 	6
928.4059 	927.6703 	928.4059 	0.6009 	0.7355 	3.0048 	3.6779 	6
928.4944 	927.8839 	928.4944 	0.5219 	0.6104 	2.6097 	3.0524 	5
929.2395 	928.1284 	929.2395 	0.366 	1.111 	1.83 	5.5553 	7
929.2487 	928.2092 	929.2487 	1.0302 	1.0394 	5.1514 	5.1974 	6
929.6874 	928.2709 	929.6874 	0.9778 	1.4165 	4.889 	7.0825 	7
929.7713 	928.3132 	929.7713 	1.3741 	1.458 	6.8708 	7.2903 	6
929.958 	928.9913 	929.958 	0.7799 	0.9666 	3.8998 	4.8334 	5
930.2202 	929.0767 	930.2202 	0.8813 	1.1435 	4.4066 	5.7175 	7
930.4609 	929.2372 	930.4609 	0.9829 	1.2236 	4.9147 	6.1183 	6
930.463 	929.2743 	930.463 	1.1866 	1.1887 	5.9331 	5.9437 	5
930.5561 	929.3045 	930.5561 	1.1585 	1.2516 	5.7927 	6.2581 	4
930.8652 	929.994 	930.8652 	0.5621 	0.8712 	2.8108 	4.3563 	7
931.0573 	930.1539 	931.0573 	0.7113 	0.9034 	3.5566 	4.5172 	6
931.193 	930.1623 	931.193 	0.895 	1.0306 	4.475 	5.1534 	5
931.224 	930.7141 	931.224 	0.4789 	0.5099 	2.3948 	2.5497 	4
931.2835 	930.7303 	931.2835 	0.4937 	0.5531 	2.4685 	2.7657 	3
931.3269 	930.8201 	931.3269 	0.4633 	0.5067 	2.3169 	2.5339 	2
931.3572 	930.8238 	931.3572 	0.503 	0.5333 	2.5151 	2.6669 	1
931.6972 	931.5437 	931.6972 	0.0 	0.1534 	0.0 	0.7673 	1
932.0869 	931.8528 	932.0869 	0.0 	0.2341 	0.0 	1.1708 	2
932.2652 	932.0146 	932.2652 	0.0723 	0.2506 	0.3618 	1.2532 	2
932.3848 	932.2102 	932.3848 	0.0549 	0.1745 	0.2749 	0.8726 	3
932.4239 	932.3152 	932.4239 	0.0695 	0.1087 	0.3479 	0.5437 	2
932.5073 	932.3627 	932.5073 	0.0612 	0.1445 	0.3064 	0.7229 	2
932.8039 	932.5068 	932.8039 	4.0E-4 	0.2971 	0.0024 	1.4858 	4
932.9732 	932.6813 	932.9732 	0.1226 	0.2918 	0.6131 	1.4592 	4
933.3109 	932.7143 	933.3109 	0.2588 	0.5965 	1.294 	2.9827 	6
933.4305 	932.739 	933.4305 	0.5719 	0.6915 	2.8596 	3.4576 	5
933.6412 	932.951 	933.6412 	0.4795 	0.6901 	2.3975 	3.4509 	4
933.8989 	933.0643 	933.8989 	0.5769 	0.8345 	2.8845 	4.1729 	4
933.9773 	933.1295 	933.9773 	0.7693 	0.8477 	3.8467 	4.2388 	3
934.1039 	933.1846 	934.1039 	0.7927 	0.9193 	3.9636 	4.5966 	2
934.2153 	933.8939 	934.2153 	0.21 	0.3214 	1.05 	1.607 	1
934.4486 	934.2897 	934.4486 	0.0 	0.1589 	0.0 	0.7947 	3
934.7103 	934.364 	934.7103 	0.0846 	0.3462 	0.4232 	1.7314 	3
935.0173 	934.3965 	935.0173 	0.3137 	0.6207 	1.5687 	3.1038 	3
935.0448 	934.6989 	935.0448 	0.3183 	0.3459 	1.5918 	1.7296 	2
935.2562 	934.9634 	935.2562 	0.0814 	0.2928 	0.4074 	1.4642 	2
935.5087 	935.1131 	935.5087 	0.1431 	0.3955 	0.7157 	1.9779 	3
935.522 	935.3954 	935.522 	0.1132 	0.1266 	0.5663 	0.6333 	2
936.2354 	935.4218 	936.2354 	0.1002 	0.8136 	0.501 	4.068 	6
936.2721 	935.5737 	936.2721 	0.6617 	0.6983 	3.3086 	3.4917 	5
936.2954 	935.7852 	936.2954 	0.4868 	0.5101 	2.434 	2.5508 	4
936.3897 	935.8403 	936.3897 	0.4551 	0.5494 	2.2757 	2.7471 	3
936.4685 	936.0248 	936.4685 	0.3648 	0.4437 	1.8244 	2.2186 	4
936.5423 	936.0487 	936.5423 	0.4198 	0.4936 	2.0993 	2.468 	4
936.7119 	936.4336 	936.7119 	0.1086 	0.2782 	0.5431 	1.3913 	3
937.2431 	936.4636 	937.2431 	0.2482 	0.7794 	1.2412 	3.8972 	5
937.3288 	936.5284 	937.3288 	0.7147 	0.8003 	3.5735 	4.0018 	4
937.4544 	936.9496 	937.4544 	0.3791 	0.5047 	1.8956 	2.5238 	3
937.6535 	937.1452 	937.6535 	0.3091 	0.5082 	1.5459 	2.5414 	2
937.8138 	937.1534 	937.8138 	0.5 	0.6603 	2.5001 	3.3015 	1
938.3382 	937.8345 	938.3382 	0.0 	0.5036 	0.0 	2.5182 	5
938.3392 	938.0294 	938.3392 	0.3087 	0.3098 	1.5438 	1.549 	4
938.6054 	938.0594 	938.6054 	0.2798 	0.546 	1.3991 	2.7302 	6
938.6445 	938.0637 	938.6445 	0.5417 	0.5808 	2.7085 	2.9041 	6
938.6932 	938.0825 	938.6932 	0.562 	0.6107 	2.8102 	3.0536 	5
938.7749 	938.4022 	938.7749 	0.2909 	0.3726 	1.4548 	1.8634 	4
939.1146 	938.4822 	939.1146 	0.2926 	0.6323 	1.4634 	3.1618 	4
939.4993 	938.5808 	939.4993 	0.5337 	0.9184 	2.6689 	4.5922 	6
939.6474 	938.6146 	939.6474 	0.8846 	1.0327 	4.4231 	5.1637 	8
940.3764 	938.8099 	940.3764 	0.8374 	1.5664 	4.1872 	7.8324 	8
940.386 	939.1621 	940.386 	1.2143 	1.2239 	6.0716 	6.1197 	7
940.6657 	939.2488 	940.6657 	1.1372 	1.4169 	5.6861 	7.0846 	6
940.9184 	939.2729 	940.9184 	1.3928 	1.6455 	6.9642 	8.2276 	7
941.0327 	939.5471 	941.0327 	1.3713 	1.4856 	6.8566 	7.4282 	6
941.3008 	939.5884 	941.3008 	1.4443 	1.7123 	7.2215 	8.5618 	8
941.5786 	939.637 	941.5786 	1.6638 	1.9416 	8.3191 	9.708 	9
941.6266 	939.9614 	941.6266 	1.6171 	1.6651 	8.0857 	8.3257 	8
941.8137 	940.7567 	941.8137 	0.8698 	1.057 	4.3494 	5.2851 	8
941.8964 	940.8489 	941.8964 	0.9647 	1.0474 	4.8238 	5.2371 	7
942.0679 	941.1894 	942.0679 	0.7069 	0.8784 	3.5348 	4.3924 	7
942.0983 	941.208 	942.0983 	0.8598 	0.8903 	4.2993 	4.4516 	6
942.2012 	941.2873 	942.2012 	0.811 	0.9138 	4.0551 	4.5693 	5
942.3183 	941.4022 	942.3183 	0.7989 	0.9161 	3.9947 	4.5805 	5
942.4032 	941.4679 	942.4032 	0.8504 	0.9353 	4.2524 	4.6766 	5
942.4289 	941.7998 	942.4289 	0.6033 	0.629 	3.0167 	3.1453 	4
942.5119 	941.972 	942.5119 	0.4568 	0.5398 	2.2843 	2.699 	3
942.7821 	942.227 	942.7821 	0.2848 	0.5551 	1.4244 	2.7755 	3
942.8862 	942.3579 	942.8862 	0.4241 	0.5282 	2.1208 	2.6414 	2
942.9757 	942.7455 	942.9757 	0.1406 	0.2302 	0.7033 	1.1511 	1
943.0733 	943.0297 	943.0733 	0.0 	0.0436 	0.0 	0.2181 	1
943.1853 	943.1164 	943.1853 	0.0 	0.0689 	0.0 	0.3448 	1
943.6569 	943.5192 	943.6569 	0.0 	0.1376 	0.0 	0.6882 	2
943.6992 	943.6565 	943.6992 	3.0E-4 	0.0427 	0.0019 	0.2137 	1
943.8961 	943.7979 	943.8961 	0.0 	0.0981 	0.0 	0.4908 	2
943.909 	943.8025 	943.909 	0.0935 	0.1064 	0.4677 	0.5323 	1
944.0599 	944.0256 	944.0599 	0.0 	0.0343 	0.0 	0.1717 	1
944.0931 	944.0655 	944.0931 	0.0 	0.0276 	0.0 	0.138 	1
944.7377 	944.1931 	944.7377 	0.0 	0.5446 	0.0 	2.7233 	5
944.8352 	944.2217 	944.8352 	0.516 	0.6135 	2.58 	3.0675 	4
944.889 	944.4059 	944.889 	0.4293 	0.4831 	2.1467 	2.4157 	4
944.9657 	944.438 	944.9657 	0.4509 	0.5276 	2.2549 	2.6381 	3
945.1932 	944.5257 	945.1932 	0.4399 	0.6674 	2.1996 	3.3372 	2
945.3138 	944.8651 	945.3138 	0.328 	0.4486 	1.6403 	2.2434 	2
945.6235 	945.2043 	945.6235 	0.1094 	0.4191 	0.5473 	2.0956 	2
945.6945 	945.5015 	945.6945 	0.1219 	0.1929 	0.6096 	0.9645 	1
946.022 	945.9137 	946.022 	0.0 	0.1083 	0.0 	0.5417 	1
947.43 	947.1018 	947.43 	0.0 	0.3282 	0.0 	1.6412 	3
947.4803 	947.1042 	947.4803 	0.3258 	0.376 	1.629 	1.8802 	2
947.6216 	947.2073 	947.6216 	0.2729 	0.4142 	1.3648 	2.0712 	1
948.4299 	947.936 	948.4299 	0.0 	0.4938 	0.0 	2.4692 	3
948.6723 	948.1758 	948.6723 	0.254 	0.4964 	1.2701 	2.4824 	2
948.7501 	948.2727 	948.7501 	0.3996 	0.4774 	1.998 	2.3871 	1
949.1483 	949.0359 	949.1483 	0.0 	0.1124 	0.0 	0.5621 	1
949.5958 	949.3195 	949.5958 	0.0 	0.2763 	0.0 	1.3816 	1
950.117 	949.6669 	950.117 	0.0 	0.4501 	0.0 	2.2508 	4
950.4409 	949.7413 	950.4409 	0.3757 	0.6995 	1.8786 	3.4978 	5
950.7281 	949.7427 	950.7281 	0.6981 	0.9854 	3.4909 	4.927 	4
951.0329 	950.0089 	951.0329 	0.7191 	1.0239 	3.5959 	5.1196 	6
951.0442 	950.189 	951.0442 	0.8438 	0.8552 	4.2194 	4.2763 	5
951.0852 	950.2668 	951.0852 	0.7774 	0.8184 	3.8872 	4.092 	4
951.156 	950.7839 	951.156 	0.3013 	0.3721 	1.5067 	1.8605 	4
951.9781 	950.8787 	951.9781 	0.2772 	1.0994 	1.3863 	5.497 	5
952.0012 	950.902 	952.0012 	1.0761 	1.0992 	5.3809 	5.4961 	4
952.9938 	951.1407 	952.9938 	0.8605 	1.8531 	4.3026 	9.2659 	8
953.0896 	951.3711 	953.0896 	1.6227 	1.7185 	8.1138 	8.5925 	7
953.1553 	951.4126 	953.1553 	1.6769 	1.7427 	8.3849 	8.7136 	6
953.1941 	952.597 	953.1941 	0.5583 	0.5971 	2.7918 	2.9859 	5
953.3612 	952.6206 	953.3612 	0.5735 	0.7405 	2.8675 	3.7026 	4
953.4807 	952.6945 	953.4807 	0.6667 	0.7862 	3.3335 	3.931 	3
953.5072 	952.7376 	953.5072 	0.743 	0.7695 	3.7154 	3.8479 	2
953.5295 	952.7692 	953.5295 	0.7379 	0.7602 	3.6897 	3.801 	1
953.7374 	953.7321 	953.7374 	0.0 	0.0053 	0.0 	0.0265 	1
953.9604 	953.8034 	953.9604 	0.0 	0.1569 	0.0 	0.7845 	2
954.0648 	953.8923 	954.0648 	0.068 	0.1725 	0.3401 	0.8625 	1
954.3056 	954.1951 	954.3056 	0.0 	0.1105 	0.0 	0.5526 	1
954.5233 	954.487 	954.5233 	0.0 	0.0363 	0.0 	0.1818 	1
954.7175 	954.5909 	954.7175 	0.0 	0.1266 	0.0 	0.6331 	2
954.7402 	954.6803 	954.7402 	0.0372 	0.0599 	0.1861 	0.2995 	1
955.1458 	955.1139 	955.1458 	0.0 	0.0318 	0.0 	0.1593 	1
955.491 	955.4179 	955.491 	0.0 	0.073 	0.0 	0.3653 	1
955.8944 	955.5557 	955.8944 	0.0 	0.3387 	0.0 	1.6935 	2
956.0116 	955.8185 	956.0116 	0.0758 	0.1931 	0.3794 	0.9657 	3
956.86 	955.9262 	956.86 	0.0853 	0.9337 	0.4269 	4.6687 	5
957.0672 	956.0045 	957.0672 	0.8554 	1.0626 	4.2772 	5.3134 	5
957.4497 	956.1183 	957.4497 	0.9489 	1.3313 	4.7446 	6.6567 	10
957.4644 	956.6479 	957.4644 	0.8017 	0.8164 	4.0087 	4.0822 	9
957.47 	956.8393 	957.47 	0.625 	0.6307 	3.1253 	3.1536 	8
957.7867 	956.9207 	957.7867 	0.5492 	0.8659 	2.7462 	4.3296 	9
957.7877 	957.1234 	957.7877 	0.6632 	0.6642 	3.3161 	3.3214 	8
957.8751 	957.1512 	957.8751 	0.6365 	0.7239 	3.1828 	3.6198 	7
957.9348 	957.2415 	957.9348 	0.6336 	0.6932 	3.1682 	3.4663 	7
957.9352 	957.2551 	957.9352 	0.6796 	0.6801 	3.3981 	3.4005 	6
958.0595 	957.3904 	958.0595 	0.5447 	0.669 	2.7239 	3.3454 	6
958.181 	957.3959 	958.181 	0.6636 	0.785 	3.3182 	3.9254 	6
958.2982 	957.6047 	958.2982 	0.5762 	0.6935 	2.8814 	3.4676 	5
958.4087 	957.6192 	958.4087 	0.6789 	0.7894 	3.3949 	3.9473 	4
958.4974 	957.8863 	958.4974 	0.5223 	0.611 	2.6116 	3.0553 	4
958.5389 	958.0359 	958.5389 	0.4614 	0.5029 	2.3074 	2.5149 	3
959.1197 	958.1018 	959.1197 	0.437 	1.0178 	2.1853 	5.0893 	4
959.3665 	958.433 	959.3665 	0.6867 	0.9335 	3.4336 	4.6678 	5
959.604 	958.5395 	959.604 	0.8269 	1.0644 	4.1349 	5.3222 	5
959.6821 	958.5744 	959.6821 	1.0295 	1.1076 	5.1478 	5.5382 	4
959.8577 	959.225 	959.8577 	0.457 	0.6327 	2.2853 	3.1636 	3
959.9933 	959.2709 	959.9933 	0.5868 	0.7223 	2.9343 	3.6118 	2
960.0193 	959.4662 	960.0193 	0.527 	0.553 	2.6352 	2.7653 	1
960.7309 	960.4159 	960.7309 	0.0 	0.315 	0.0 	1.5753 	1
960.7691 	960.7367 	960.7691 	0.0 	0.0324 	0.0 	0.1621 	2
960.773 	960.7405 	960.773 	0.0285 	0.0325 	0.1429 	0.1625 	1
961.0206 	960.7878 	961.0206 	0.0 	0.2328 	0.0 	1.164 	3
961.0407 	960.789 	961.0407 	0.2316 	0.2516 	1.158 	1.2584 	2
961.0454 	960.9405 	961.0454 	0.1001 	0.1049 	0.5009 	0.5246 	1
961.4515 	961.437 	961.4515 	0.0 	0.0144 	0.0 	0.0723 	1
961.8406 	961.6268 	961.8406 	0.0 	0.2137 	0.0 	1.0689 	1
963.3941 	963.207 	963.3941 	0.0 	0.1871 	0.0 	0.9355 	2
963.4102 	963.2776 	963.4102 	0.1165 	0.1326 	0.5829 	0.6631 	1
963.8834 	963.4536 	963.8834 	0.0 	0.4297 	0.0 	2.1489 	1
964.1186 	963.9373 	964.1186 	0.0 	0.1813 	0.0 	0.9066 	3
964.1352 	964.0342 	964.1352 	0.0844 	0.101 	0.4223 	0.505 	2
964.2465 	964.1113 	964.2465 	0.0238 	0.1351 	0.1191 	0.6759 	2
964.4672 	964.2262 	964.4672 	0.0202 	0.241 	0.1014 	1.205 	1
964.7968 	964.5206 	964.7968 	0.0 	0.2761 	0.0 	1.3807 	6
964.8479 	964.5285 	964.8479 	0.2682 	0.3194 	1.3414 	1.597 	5
964.9708 	964.5339 	964.9708 	0.314 	0.4369 	1.5701 	2.1848 	4
965.1032 	964.6206 	965.1032 	0.3502 	0.4825 	1.7511 	2.4127 	3
965.2008 	964.6259 	965.2008 	0.4772 	0.5748 	2.3862 	2.8742 	2
965.356 	964.725 	965.356 	0.4757 	0.6309 	2.3786 	3.1547 	3
965.411 	965.2076 	965.411 	0.1483 	0.2033 	0.7418 	1.0168 	2
965.8491 	965.3394 	965.8491 	0.0715 	0.5096 	0.3579 	2.5484 	2
965.8777 	965.7647 	965.8777 	0.0844 	0.113 	0.422 	0.5652 	1
966.1342 	965.9722 	966.1342 	0.0 	0.162 	0.0 	0.81 	1
966.4468 	966.2281 	966.4468 	0.0 	0.2186 	0.0 	1.093 	2
966.4578 	966.3667 	966.4578 	0.08 	0.091 	0.4002 	0.4553 	1
966.7884 	966.7839 	966.7884 	0.0 	0.0044 	0.0 	0.0223 	1
967.1109 	967.0992 	967.1109 	0.0 	0.0116 	0.0 	0.058 	1
967.4684 	967.4584 	967.4684 	0.0 	0.01 	0.0 	0.0501 	1
967.7809 	967.7436 	967.7809 	0.0 	0.0373 	0.0 	0.1865 	1
968.4205 	968.297 	968.4205 	0.0 	0.1234 	0.0 	0.6172 	2
968.7232 	968.3554 	968.7232 	0.0651 	0.3678 	0.3255 	1.8391 	2
968.7284 	968.5506 	968.7284 	0.1725 	0.1777 	0.8628 	0.8886 	1
968.8607 	968.8233 	968.8607 	0.0 	0.0373 	0.0 	0.1867 	2
968.8876 	968.8322 	968.8876 	0.0284 	0.0553 	0.1421 	0.2767 	1
969.1238 	969.0599 	969.1238 	0.0 	0.0639 	0.0 	0.3198 	2
969.2531 	969.0722 	969.2531 	0.0516 	0.1809 	0.2582 	0.9045 	1
969.3416 	969.2954 	969.3416 	0.0 	0.0462 	0.0 	0.2311 	1
969.3971 	969.3895 	969.3971 	0.0 	0.0076 	0.0 	0.0381 	1
969.6303 	969.5523 	969.6303 	0.0 	0.078 	0.0 	0.3901 	3
969.6539 	969.5672 	969.6539 	0.063 	0.0866 	0.3154 	0.4334 	2
969.8341 	969.6259 	969.8341 	0.0279 	0.2082 	0.1399 	1.041 	1
970.3449 	970.2425 	970.3449 	0.0 	0.1024 	0.0 	0.5122 	1
971.5391 	971.0892 	971.5391 	0.0 	0.4499 	0.0 	2.2497 	4
971.5713 	971.1064 	971.5713 	0.4327 	0.4649 	2.1637 	2.3248 	3
971.8252 	971.1408 	971.8252 	0.4304 	0.6843 	2.1524 	3.4217 	4
972.098 	971.2271 	972.098 	0.598 	0.8708 	2.9901 	4.354 	4
972.2094 	971.6499 	972.2094 	0.448 	0.5595 	2.2403 	2.7977 	3
972.865 	971.7049 	972.865 	0.5044 	1.1601 	2.5224 	5.8005 	3
972.9229 	972.0093 	972.9229 	0.8557 	0.9136 	4.2787 	4.5681 	2
972.9273 	972.5487 	972.9273 	0.3742 	0.3785 	1.871 	1.8927 	1
973.6135 	973.1986 	973.6135 	0.0 	0.4148 	0.0 	2.074 	2
973.6826 	973.5563 	973.6826 	0.0571 	0.1262 	0.2855 	0.6314 	1
974.9598 	974.2597 	974.9598 	0.0 	0.7001 	0.0 	3.5007 	10
975.1024 	974.3129 	975.1024 	0.6469 	0.7894 	3.2346 	3.9473 	9
975.7132 	974.3449 	975.7132 	0.7574 	1.3682 	3.787 	6.8414 	10
975.7477 	974.3976 	975.7477 	1.3156 	1.3501 	6.5781 	6.7507 	9
975.9243 	974.5811 	975.9243 	1.1666 	1.3431 	5.8332 	6.7159 	8
976.0298 	974.5902 	976.0298 	1.3341 	1.4396 	6.6705 	7.1982 	8
976.0429 	974.7411 	976.0429 	1.2887 	1.3018 	6.4438 	6.5091 	7
976.0529 	974.8234 	976.0529 	1.2194 	1.2295 	6.0973 	6.1475 	6
976.1252 	974.8549 	976.1252 	1.198 	1.2702 	5.99 	6.3514 	5
976.8149 	974.9275 	976.8149 	1.1977 	1.8874 	5.9886 	9.4373 	5
976.835 	975.1878 	976.835 	1.6271 	1.6472 	8.1358 	8.2364 	4
977.0549 	975.6416 	977.0549 	1.1934 	1.4133 	5.9673 	7.0668 	4
977.3725 	975.9331 	977.3725 	1.1218 	1.4394 	5.6092 	7.1973 	4
977.482 	976.4886 	977.482 	0.8839 	0.9933 	4.4197 	4.9668 	4
977.6014 	977.0095 	977.6014 	0.4724 	0.5918 	2.362 	2.9593 	3
977.6496 	977.3448 	977.6496 	0.2566 	0.3047 	1.283 	1.5239 	3
977.9601 	977.4296 	977.9601 	0.2199 	0.5304 	1.0999 	2.6524 	4
978.0811 	977.6053 	978.0811 	0.3547 	0.4757 	1.7737 	2.3788 	3
978.1413 	977.7795 	978.1413 	0.3015 	0.3618 	1.5079 	1.809 	2
978.232 	977.8478 	978.232 	0.2934 	0.3842 	1.4674 	1.921 	1
979.0897 	979.0579 	979.0897 	0.0 	0.0318 	0.0 	0.1592 	1
979.2304 	979.1507 	979.2304 	0.0 	0.0796 	0.0 	0.3982 	1
979.4498 	979.4399 	979.4498 	0.0 	0.0099 	0.0 	0.0495 	1
979.6427 	979.6346 	979.6427 	0.0 	0.0080 	0.0 	0.0403 	1
979.7509 	979.73 	979.7509 	0.0 	0.0209 	0.0 	0.1045 	1
979.993 	979.9367 	979.993 	0.0 	0.0563 	0.0 	0.2815 	1
980.2337 	980.0965 	980.2337 	0.0 	0.1371 	0.0 	0.6855 	1
980.6263 	980.3678 	980.6263 	0.0 	0.2585 	0.0 	1.2925 	1
981.3036 	981.2816 	981.3036 	0.0 	0.022 	0.0 	0.11 	1
981.4285 	981.3855 	981.4285 	0.0 	0.043 	0.0 	0.2151 	2
981.4956 	981.427 	981.4956 	0.0015 	0.0686 	0.0077 	0.3432 	1
981.905 	981.8785 	981.905 	0.0 	0.0264 	0.0 	0.1322 	1
982.5607 	982.5592 	982.5607 	0.0 	0.0014 	0.0 	0.0073 	1
982.8421 	982.7829 	982.8421 	0.0 	0.0591 	0.0 	0.2958 	1
982.9533 	982.9219 	982.9533 	0.0 	0.0314 	0.0 	0.1571 	1
983.8147 	983.3073 	983.8147 	0.0 	0.5073 	0.0 	2.5368 	2
983.8375 	983.7052 	983.8375 	0.1094 	0.1323 	0.5473 	0.6615 	1
984.0298 	983.9232 	984.0298 	0.0 	0.1065 	0.0 	0.5326 	1
